Date,Time,City,Population,Result,NormalizedResult
2024-05-26,18:00,Frankfurt am Main,764104,[53. 50. 45. 51. 46. 67. 41. 43. 34. 31. 14.  3.  2.],"[0.11041666666666666, 0.10416666666666667, 0.09375, 0.10625, 0.09583333333333334, 0.13958333333333334, 0.08541666666666667, 0.08958333333333333, 0.07083333333333333, 0.06458333333333334, 0.029166666666666667, 0.00625, 0.004166666666666667]"
2024-05-26,21:00,Frankfurt am Main,764104,[51. 46. 67. 41. 43. 34. 31. 14.  3.  2.  0.  2.  1.],"[0.15223880597014924, 0.1373134328358209, 0.2, 0.12238805970149254, 0.12835820895522387, 0.10149253731343283, 0.09253731343283582, 0.041791044776119404, 0.008955223880597015, 0.005970149253731343, 0.0, 0.005970149253731343, 0.0029850746268656717]"
2024-05-27,15:00,Frankfurt am Main,764104,[ 75.  65.  82.  81.  65.  61.  71.  70. 104.  69.  86.  61.  43.],"[0.08038585209003216, 0.06966773847802786, 0.08788853161843516, 0.08681672025723473, 0.06966773847802786, 0.06538049303322616, 0.07609860664523044, 0.07502679528403002, 0.11146838156484459, 0.07395498392282958, 0.09217577706323687, 0.06538049303322616, 0.04608788853161844]"
2024-05-27,18:00,Frankfurt am Main,764104,[ 81.  65.  61.  71.  70. 104.  69.  86.  61.  43.  36.   9.   4.],"[0.10657894736842105, 0.08552631578947369, 0.08026315789473684, 0.09342105263157895, 0.09210526315789473, 0.1368421052631579, 0.09078947368421053, 0.11315789473684211, 0.08026315789473684, 0.056578947368421055, 0.04736842105263158, 0.011842105263157895, 0.005263157894736842]"
2024-05-27,21:00,Frankfurt am Main,764104,[ 71.  70. 104.  69.  86.  61.  43.  36.   9.   4.   2.   1.   0.],"[0.12769784172661872, 0.12589928057553956, 0.18705035971223022, 0.12410071942446044, 0.15467625899280577, 0.10971223021582734, 0.07733812949640288, 0.06474820143884892, 0.01618705035971223, 0.007194244604316547, 0.0035971223021582736, 0.0017985611510791368, 0.0]"
2024-05-28,15:00,Frankfurt am Main,764104,[ 83.  52.  44.  71.  53.  79. 117.  97. 127.  83.  53.  52.  32.],"[0.088016967126193, 0.05514316012725345, 0.04665959703075292, 0.07529162248144221, 0.05620360551431601, 0.08377518557794274, 0.12407211028632026, 0.10286320254506894, 0.13467656415694593, 0.088016967126193, 0.05620360551431601, 0.05514316012725345, 0.033934252386002124]"
2024-05-28,18:00,Frankfurt am Main,764104,[ 71.  53.  79. 117.  97. 127.  83.  53.  52.  32.  29.  21.   6.],"[0.08658536585365853, 0.06463414634146342, 0.09634146341463415, 0.14268292682926828, 0.11829268292682926, 0.1548780487804878, 0.10121951219512196, 0.06463414634146342, 0.06341463414634146, 0.03902439024390244, 0.03536585365853658, 0.025609756097560974, 0.007317073170731708]"
2024-05-28,21:00,Frankfurt am Main,764104,[117.  97. 127.  83.  53.  52.  32.  29.  21.   6.   1.   1.   1.],"[0.18870967741935485, 0.15645161290322582, 0.20483870967741935, 0.1338709677419355, 0.08548387096774193, 0.08387096774193549, 0.05161290322580645, 0.0467741935483871, 0.03387096774193549, 0.00967741935483871, 0.0016129032258064516, 0.0016129032258064516, 0.0016129032258064516]"
2024-05-29,15:00,Frankfurt am Main,764104,[ 51.  64.  54. 103.  70.  97. 127. 127. 113. 115.  43.  30.  15.],"[0.05054509415262636, 0.06342913776015857, 0.053518334985133795, 0.10208126858275521, 0.06937561942517344, 0.09613478691774034, 0.12586719524281467, 0.12586719524281467, 0.11199207135777998, 0.11397423191278494, 0.04261645193260654, 0.02973240832507433, 0.014866204162537165]"
2024-05-29,18:00,Frankfurt am Main,764104,[103.  70.  97. 127. 127. 113. 115.  43.  30.  15.  12.   6.  11.],"[0.11852704257767549, 0.0805523590333717, 0.11162255466052934, 0.14614499424626007, 0.14614499424626007, 0.13003452243958574, 0.1323360184119678, 0.04948216340621404, 0.03452243958573072, 0.01726121979286536, 0.01380897583429229, 0.006904487917146145, 0.012658227848101266]"
2024-05-29,21:00,Frankfurt am Main,764104,[127. 127. 113. 115.  43.  30.  15.  12.   6.  11.   5.   2.   1.],"[0.20922570016474465, 0.20922570016474465, 0.18616144975288304, 0.18945634266886327, 0.07084019769357495, 0.04942339373970346, 0.02471169686985173, 0.019769357495881382, 0.009884678747940691, 0.018121911037891267, 0.008237232289950576, 0.0032948929159802307, 0.0016474464579901153]"
2024-05-30,15:00,Frankfurt am Main,764104,[39. 52. 35. 65. 62. 45. 42. 55. 58. 32. 12. 12. 13.],"[0.07471264367816093, 0.09961685823754789, 0.06704980842911877, 0.12452107279693486, 0.11877394636015326, 0.08620689655172414, 0.08045977011494253, 0.1053639846743295, 0.1111111111111111, 0.06130268199233716, 0.022988505747126436, 0.022988505747126436, 0.02490421455938697]"
2024-05-30,18:00,Frankfurt am Main,764104,[65. 62. 45. 42. 55. 58. 32. 12. 12. 13.  6.  4.  6.],"[0.15776699029126215, 0.15048543689320387, 0.10922330097087378, 0.10194174757281553, 0.13349514563106796, 0.1407766990291262, 0.07766990291262135, 0.02912621359223301, 0.02912621359223301, 0.03155339805825243, 0.014563106796116505, 0.009708737864077669, 0.014563106796116505]"
2024-05-30,21:00,Frankfurt am Main,764104,[42. 55. 58. 32. 12. 12. 13.  6.  4.  6.  0.  2.  1.],"[0.1728395061728395, 0.22633744855967078, 0.23868312757201646, 0.13168724279835392, 0.04938271604938271, 0.04938271604938271, 0.053497942386831275, 0.024691358024691357, 0.01646090534979424, 0.024691358024691357, 0.0, 0.00823045267489712, 0.00411522633744856]"
2024-05-13,15:00,Gelsenkirchen,259744,[ 58.  58.  35.  55.  64.  85. 105. 139.  85.  72.  46.  48.  18.],"[0.06682027649769585, 0.06682027649769585, 0.04032258064516129, 0.06336405529953917, 0.07373271889400922, 0.097926267281106, 0.12096774193548387, 0.16013824884792627, 0.097926267281106, 0.08294930875576037, 0.052995391705069124, 0.055299539170506916, 0.020737327188940093]"
2024-05-13,18:00,Gelsenkirchen,259744,[ 55.  64.  85. 105. 139.  85.  72.  46.  48.  18.  11.   6.   5.],"[0.07442489851150202, 0.08660351826792964, 0.11502029769959404, 0.14208389715832206, 0.1880920162381597, 0.11502029769959404, 0.09742895805142084, 0.06224627875507442, 0.06495263870094722, 0.02435723951285521, 0.014884979702300407, 0.008119079837618403, 0.006765899864682003]"
2024-05-13,21:00,Gelsenkirchen,259744,[105. 139.  85.  72.  46.  48.  18.  11.   6.   5.   1.   3.   4.],"[0.19337016574585636, 0.2559852670349908, 0.15653775322283608, 0.13259668508287292, 0.0847145488029466, 0.08839779005524862, 0.03314917127071823, 0.020257826887661142, 0.011049723756906077, 0.009208103130755065, 0.001841620626151013, 0.0055248618784530384, 0.007366482504604052]"
2024-05-14,15:00,Gelsenkirchen,259744,[ 69.  48.  48.  71.  55.  82. 105. 105.  92.  93.  56.  37.  41.],"[0.07649667405764966, 0.05321507760532151, 0.05321507760532151, 0.0787139689578714, 0.06097560975609756, 0.09090909090909091, 0.1164079822616408, 0.1164079822616408, 0.10199556541019955, 0.10310421286031042, 0.06208425720620843, 0.041019955654102, 0.045454545454545456]"
2024-05-14,18:00,Gelsenkirchen,259744,[ 71.  55.  82. 105. 105.  92.  93.  56.  37.  41.  17.  11.   6.],"[0.09208819714656291, 0.07133592736705577, 0.10635538261997406, 0.13618677042801555, 0.13618677042801555, 0.11932555123216602, 0.12062256809338522, 0.07263294422827497, 0.04798962386511025, 0.05317769130998703, 0.02204928664072633, 0.014267185473411154, 0.007782101167315175]"
2024-05-14,21:00,Gelsenkirchen,259744,[105. 105.  92.  93.  56.  37.  41.  17.  11.   6.   6.   6.   1.],"[0.18229166666666666, 0.18229166666666666, 0.1597222222222222, 0.16145833333333334, 0.09722222222222222, 0.0642361111111111, 0.07118055555555555, 0.029513888888888888, 0.019097222222222224, 0.010416666666666666, 0.010416666666666666, 0.010416666666666666, 0.001736111111111111]"
2024-05-15,15:00,Gelsenkirchen,259744,[ 51.  49.  62.  65.  62.  78. 110. 140. 148.  91.  54.  54.  28.],"[0.05141129032258065, 0.04939516129032258, 0.0625, 0.0655241935483871, 0.0625, 0.07862903225806452, 0.11088709677419355, 0.14112903225806453, 0.14919354838709678, 0.09173387096774194, 0.05443548387096774, 0.05443548387096774, 0.028225806451612902]"
2024-05-15,18:00,Gelsenkirchen,259744,[ 65.  62.  78. 110. 140. 148.  91.  54.  54.  28.  12.   5.   8.],"[0.07602339181286549, 0.07251461988304093, 0.0912280701754386, 0.1286549707602339, 0.16374269005847952, 0.17309941520467836, 0.1064327485380117, 0.06315789473684211, 0.06315789473684211, 0.03274853801169591, 0.014035087719298246, 0.005847953216374269, 0.00935672514619883]"
2024-05-15,21:00,Gelsenkirchen,259744,[110. 140. 148.  91.  54.  54.  28.  12.   5.   8.   0.   5.   3.],"[0.16717325227963525, 0.2127659574468085, 0.22492401215805471, 0.13829787234042554, 0.08206686930091185, 0.08206686930091185, 0.0425531914893617, 0.0182370820668693, 0.007598784194528876, 0.0121580547112462, 0.0, 0.007598784194528876, 0.004559270516717325]"
2024-05-16,15:00,Gelsenkirchen,259744,[ 54.  58.  59.  65.  65. 110. 151. 211. 190.  95.  66.  48.  35.],"[0.04473902236951118, 0.048053024026512015, 0.04888152444076222, 0.053852526926263466, 0.053852526926263466, 0.09113504556752279, 0.1251035625517813, 0.1748135874067937, 0.15741507870753935, 0.07870753935376967, 0.05468102734051367, 0.03976801988400994, 0.02899751449875725]"
2024-05-16,18:00,Gelsenkirchen,259744,[ 65.  65. 110. 151. 211. 190.  95.  66.  48.  35.  15.   8.  11.],"[0.06074766355140187, 0.06074766355140187, 0.102803738317757, 0.1411214953271028, 0.197196261682243, 0.17757009345794392, 0.08878504672897196, 0.0616822429906542, 0.044859813084112146, 0.03271028037383177, 0.014018691588785047, 0.007476635514018692, 0.010280373831775701]"
2024-05-16,21:00,Gelsenkirchen,259744,[151. 211. 190.  95.  66.  48.  35.  15.   8.  11.   3.   6.   3.],"[0.17933491686460806, 0.2505938242280285, 0.22565320665083136, 0.11282660332541568, 0.07838479809976247, 0.057007125890736345, 0.04156769596199525, 0.017814726840855107, 0.009501187648456057, 0.013064133016627079, 0.0035629453681710215, 0.007125890736342043, 0.0035629453681710215]"
2024-05-17,15:00,Gelsenkirchen,259744,[106.  69.  72. 124. 101. 111. 189. 207. 223. 286. 358. 470. 220.],"[0.0417981072555205, 0.02720820189274448, 0.028391167192429023, 0.04889589905362776, 0.039826498422712936, 0.043769716088328074, 0.07452681388012618, 0.08162460567823344, 0.08793375394321766, 0.11277602523659307, 0.1411671924290221, 0.18533123028391169, 0.08675078864353312]"
2024-05-17,18:00,Gelsenkirchen,259744,[124. 101. 111. 189. 207. 223. 286. 358. 470. 220. 348. 107.  33.],"[0.044652502700756214, 0.036370183651422396, 0.03997119193374145, 0.06805905653583003, 0.07454087144400433, 0.0803024846957148, 0.10298883687432481, 0.12891609650702196, 0.16924738926899532, 0.07922218221101908, 0.12531508822470291, 0.03853078862081383, 0.011883327331652862]"
2024-05-17,21:00,Gelsenkirchen,259744,[189. 207. 223. 286. 358. 470. 220. 348. 107.  33.  10.   2.   5.],"[0.07689178193653377, 0.08421480878763223, 0.09072416598860862, 0.11635475996745322, 0.14564686737184704, 0.19121236777868186, 0.08950366151342555, 0.14157851912123678, 0.0435313262815297, 0.013425549227013833, 0.0040683482506102524, 0.0008136696501220504, 0.0020341741253051262]"
2024-05-18,15:00,Gelsenkirchen,259744,[67. 74. 70. 84. 93. 72. 65. 43. 56. 75. 48. 47. 19.],"[0.08241082410824108, 0.0910209102091021, 0.08610086100861009, 0.1033210332103321, 0.11439114391143912, 0.08856088560885608, 0.07995079950799508, 0.05289052890528905, 0.06888068880688807, 0.09225092250922509, 0.05904059040590406, 0.05781057810578106, 0.023370233702337023]"
2024-05-18,18:00,Gelsenkirchen,259744,[84. 93. 72. 65. 43. 56. 75. 48. 47. 19. 24. 13. 10.],"[0.12942989214175654, 0.14329738058551617, 0.11093990755007704, 0.10015408320493066, 0.0662557781201849, 0.08628659476117104, 0.11556240369799692, 0.07395993836671803, 0.0724191063174114, 0.029275808936825885, 0.03697996918335902, 0.020030816640986132, 0.015408320493066256]"
2024-05-18,21:00,Gelsenkirchen,259744,[65. 43. 56. 75. 48. 47. 19. 24. 13. 10.  1.  9.  4.],"[0.1570048309178744, 0.10386473429951691, 0.13526570048309178, 0.18115942028985507, 0.11594202898550725, 0.11352657004830918, 0.04589371980676329, 0.057971014492753624, 0.03140096618357488, 0.024154589371980676, 0.0024154589371980675, 0.021739130434782608, 0.00966183574879227]"
2024-05-19,15:00,Gelsenkirchen,259744,[24. 14. 38. 38. 51. 35. 61. 40. 39. 42. 20. 30. 19.],"[0.05321507760532151, 0.031042128603104215, 0.08425720620842572, 0.08425720620842572, 0.1130820399113082, 0.07760532150776053, 0.1352549889135255, 0.08869179600886919, 0.08647450110864745, 0.09312638580931264, 0.04434589800443459, 0.06651884700665188, 0.04212860310421286]"
2024-05-19,18:00,Gelsenkirchen,259744,[38. 51. 35. 61. 40. 39. 42. 20. 30. 19. 17. 16.  7.],"[0.09156626506024096, 0.12289156626506025, 0.08433734939759036, 0.14698795180722893, 0.0963855421686747, 0.09397590361445783, 0.10120481927710843, 0.04819277108433735, 0.07228915662650602, 0.04578313253012048, 0.04096385542168675, 0.03855421686746988, 0.016867469879518072]"
2024-05-19,21:00,Gelsenkirchen,259744,[61. 40. 39. 42. 20. 30. 19. 17. 16.  7.  8.  5.  3.],"[0.1986970684039088, 0.13029315960912052, 0.1270358306188925, 0.13680781758957655, 0.06514657980456026, 0.09771986970684039, 0.06188925081433225, 0.05537459283387622, 0.05211726384364821, 0.02280130293159609, 0.026058631921824105, 0.016286644951140065, 0.009771986970684038]"
2024-05-20,15:00,Gelsenkirchen,259744,[22. 30. 26. 40. 38. 36. 56. 49. 67. 27. 60. 31. 26.],"[0.04330708661417323, 0.05905511811023622, 0.051181102362204724, 0.07874015748031496, 0.07480314960629922, 0.07086614173228346, 0.11023622047244094, 0.09645669291338582, 0.13188976377952755, 0.0531496062992126, 0.11811023622047244, 0.0610236220472441, 0.051181102362204724]"
2024-05-20,18:00,Gelsenkirchen,259744,[40. 38. 36. 56. 49. 67. 27. 60. 31. 26. 16.  9.  5.],"[0.08695652173913043, 0.08260869565217391, 0.0782608695652174, 0.12173913043478261, 0.10652173913043478, 0.14565217391304347, 0.058695652173913045, 0.13043478260869565, 0.06739130434782609, 0.05652173913043478, 0.034782608695652174, 0.01956521739130435, 0.010869565217391304]"
2024-05-20,21:00,Gelsenkirchen,259744,[56. 49. 67. 27. 60. 31. 26. 16.  9.  5.  3.  9.  2.],"[0.15555555555555556, 0.1361111111111111, 0.18611111111111112, 0.075, 0.16666666666666666, 0.08611111111111111, 0.07222222222222222, 0.044444444444444446, 0.025, 0.013888888888888888, 0.008333333333333333, 0.025, 0.005555555555555556]"
2024-05-21,15:00,Gelsenkirchen,259744,"[  66.   57.   73.   57.   69.   89.   97.  204.  221.  729. 1581. 1340.
 1164.]","[0.011484252653558378, 0.009918218200800417, 0.012702279450147904, 0.009918218200800417, 0.012006264137811033, 0.015486340699495388, 0.016878371324169132, 0.03549678092918044, 0.03845484600661214, 0.1268487906733948, 0.2751000522011484, 0.23316512963285194, 0.20254045589002959]"
2024-05-21,18:00,Gelsenkirchen,259744,"[  57.   69.   89.   97.  204.  221.  729. 1581. 1340. 1164. 1350.   46.
   26.]","[0.008174386920980926, 0.0098953104832927, 0.012763516420478991, 0.013910798795353506, 0.029255700559300157, 0.0316936756059085, 0.10454610641044026, 0.22673167933457622, 0.19216979779148144, 0.1669295855442421, 0.19360390076007458, 0.006596873655528467, 0.003728667718342177]"
2024-05-21,21:00,Gelsenkirchen,259744,"[  97.  204.  221.  729. 1581. 1340. 1164. 1350.   46.   26.    3.    7.
    3.]","[0.014325801211047113, 0.030128489144882586, 0.032639196573622804, 0.1076650420912716, 0.23349579087284006, 0.19790282085364053, 0.17190961453256534, 0.1993797075764289, 0.0067936789248264655, 0.0038399054792497417, 0.00044306601683650863, 0.0010338207059518536, 0.00044306601683650863]"
2024-05-22,15:00,Gelsenkirchen,259744,[ 69.  34.  57.  49.  67.  83. 112. 136. 123.  69.  43.  39.  28.],"[0.07590759075907591, 0.0374037403740374, 0.0627062706270627, 0.0539053905390539, 0.0737073707370737, 0.09130913091309131, 0.12321232123212321, 0.1496149614961496, 0.1353135313531353, 0.07590759075907591, 0.047304730473047306, 0.0429042904290429, 0.030803080308030802]"
2024-05-22,18:00,Gelsenkirchen,259744,[ 49.  67.  83. 112. 136. 123.  69.  43.  39.  28.   8.   7.   5.],"[0.06371911573472042, 0.08712613784135241, 0.10793237971391417, 0.14564369310793238, 0.17685305591677503, 0.1599479843953186, 0.08972691807542263, 0.055916775032509754, 0.05071521456436931, 0.036410923276983094, 0.010403120936280884, 0.009102730819245773, 0.006501950585175552]"
2024-05-22,21:00,Gelsenkirchen,259744,[112. 136. 123.  69.  43.  39.  28.   8.   7.   5.   2.   5.   1.],"[0.19377162629757785, 0.23529411764705882, 0.21280276816608998, 0.11937716262975778, 0.07439446366782007, 0.06747404844290658, 0.04844290657439446, 0.01384083044982699, 0.012110726643598616, 0.00865051903114187, 0.0034602076124567475, 0.00865051903114187, 0.0017301038062283738]"
2024-05-23,15:00,Gelsenkirchen,259744,[ 71.  60.  51.  69.  71.  73. 107. 168. 113. 111.  62.  41.  30.],"[0.0691333982473223, 0.05842259006815969, 0.04965920155793573, 0.06718597857838364, 0.0691333982473223, 0.07108081791626096, 0.10418695228821812, 0.16358325219084713, 0.11002921129503408, 0.10808179162609542, 0.06037000973709834, 0.03992210321324245, 0.029211295034079845]"
2024-05-23,18:00,Gelsenkirchen,259744,[ 69.  71.  73. 107. 168. 113. 111.  62.  41.  30.   8.   9.   6.],"[0.07949308755760369, 0.08179723502304148, 0.08410138248847926, 0.12327188940092165, 0.1935483870967742, 0.13018433179723501, 0.12788018433179724, 0.07142857142857142, 0.04723502304147465, 0.03456221198156682, 0.009216589861751152, 0.010368663594470046, 0.0069124423963133645]"
2024-05-23,21:00,Gelsenkirchen,259744,[107. 168. 113. 111.  62.  41.  30.   8.   9.   6.   3.   7.   2.],"[0.16041979010494753, 0.2518740629685157, 0.16941529235382308, 0.1664167916041979, 0.09295352323838081, 0.06146926536731634, 0.044977511244377814, 0.01199400299850075, 0.013493253373313344, 0.008995502248875561, 0.004497751124437781, 0.010494752623688156, 0.0029985007496251873]"
2024-05-24,15:00,Gelsenkirchen,259744,[ 43.  57.  83.  78.  60.  72.  65. 135.  98.  89.  46.  23.  18.],"[0.049596309111880045, 0.0657439446366782, 0.09573241061130335, 0.08996539792387544, 0.06920415224913495, 0.08304498269896193, 0.07497116493656286, 0.15570934256055363, 0.11303344867358708, 0.10265282583621683, 0.0530565167243368, 0.0265282583621684, 0.020761245674740483]"
2024-05-24,18:00,Gelsenkirchen,259744,[ 78.  60.  72.  65. 135.  98.  89.  46.  23.  18.  13.  16.   7.],"[0.10833333333333334, 0.08333333333333333, 0.1, 0.09027777777777778, 0.1875, 0.1361111111111111, 0.12361111111111112, 0.06388888888888888, 0.03194444444444444, 0.025, 0.018055555555555554, 0.022222222222222223, 0.009722222222222222]"
2024-05-24,21:00,Gelsenkirchen,259744,[ 65. 135.  98.  89.  46.  23.  18.  13.  16.   7.   9.   4.   2.],"[0.12380952380952381, 0.2571428571428571, 0.18666666666666668, 0.16952380952380952, 0.08761904761904762, 0.04380952380952381, 0.03428571428571429, 0.024761904761904763, 0.030476190476190476, 0.013333333333333334, 0.017142857142857144, 0.007619047619047619, 0.0038095238095238095]"
